cursor,firstName,lastName,department,avgDifficulty,avgRating,numRatings,legacyId,link
YXJyYXljb25uZWN0aW9uOjE2OQ==,Sherry,Scarborough,Mathematics,3.8,3.4,32,811364,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=811364
YXJyYXljb25uZWN0aW9uOjE3MA==,Nebu John,Mathai,Engineering,4.4,3.2,5,813287,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=813287
YXJyYXljb25uZWN0aW9uOjE3MQ==,Mladen,Kezunovic,Engineering,1,1,1,818882,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=818882
YXJyYXljb25uZWN0aW9uOjE3Mg==,Elisa,Everts,Linguistics,3.4,4,4,829923,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=829923
YXJyYXljb25uZWN0aW9uOjE3Mw==,Donna,Hajash,Art,4,2.8,4,832156,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=832156
YXJyYXljb25uZWN0aW9uOjE3NA==,Arvind,Susarla,Geography,2.9,2.7,7,833375,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=833375
YXJyYXljb25uZWN0aW9uOjE3NQ==,Casey,Dean,Health & Physical Education,4.7,1,3,833380,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=833380
YXJyYXljb25uZWN0aW9uOjE3Ng==,Kazuko,Suzuki,Sociology,2.8,3.5,7,838985,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=838985
YXJyYXljb25uZWN0aW9uOjE3Nw==,Paul,Springer,History,5,3.5,2,851497,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=851497
YXJyYXljb25uZWN0aW9uOjE3OA==,John,Coopersmith,History,3.1,4,4,855676,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=855676
YXJyYXljb25uZWN0aW9uOjE3OQ==,Leisha,Mullins,Biochemistry,3.7,3.3,12,856755,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=856755
YXJyYXljb25uZWN0aW9uOjE4MA==,Michael,Messina,Agriculture,0,0,0,863566,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=863566
YXJyYXljb25uZWN0aW9uOjE4MQ==,Emily,Davidson,Psychology,3.5,4,1,864261,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=864261
YXJyYXljb25uZWN0aW9uOjE4Mg==,Clay,Cavinder,Agriculture,3.6,3.3,7,868195,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=868195
YXJyYXljb25uZWN0aW9uOjE4Mw==,Mike,Stecher,Mathematics,2.8,4.7,6,873400,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=873400
YXJyYXljb25uZWN0aW9uOjE4NA==,S,Childs,Computer Science,0,0,0,873764,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=873764
YXJyYXljb25uZWN0aW9uOjE4NQ==,Noah,Dean,Health & Physical Education,0,0,0,875546,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=875546
YXJyYXljb25uZWN0aW9uOjE4Ng==,Tarn,Adams,Mathematics,4.3,2,2,877997,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=877997
YXJyYXljb25uZWN0aW9uOjE4Nw==,.,Bowers,English,5,2.7,3,878001,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=878001
YXJyYXljb25uZWN0aW9uOjE4OA==,,Brophy,Anthropology,0,0,0,878015,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=878015
YXJyYXljb25uZWN0aW9uOjE4OQ==,.,Klein,Art History,4.5,3,1,878017,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=878017
YXJyYXljb25uZWN0aW9uOjE5MA==,.,Quiring,Geography,4.8,1.8,4,878018,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=878018
YXJyYXljb25uZWN0aW9uOjE5MQ==,,Burchill,Engineering,0,0,0,880901,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=880901
YXJyYXljb25uZWN0aW9uOjE5Mg==,Narasimha,Annapareddy,Electrical Engineering,4.3,3.5,2,882123,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=882123
YXJyYXljb25uZWN0aW9uOjE5Mw==,Glenn,Holub,Animal Science,4.7,2.2,18,883174,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=883174
YXJyYXljb25uZWN0aW9uOjE5NA==,Andy,Hajash,Geology,5,2.5,2,887388,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=887388
YXJyYXljb25uZWN0aW9uOjE5NQ==,.,Flores,Sociology,3.3,1,2,889466,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=889466
YXJyYXljb25uZWN0aW9uOjE5Ng==,Maura,Ives,English,3.7,3.3,3,893530,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=893530
YXJyYXljb25uZWN0aW9uOjE5Nw==,Michael,Lebuffe,Philosophy,4.5,3,2,898086,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=898086
YXJyYXljb25uZWN0aW9uOjE5OA==,Gregory,Pappas,Philosophy,4.3,2.7,6,898088,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=898088
YXJyYXljb25uZWN0aW9uOjE5OQ==,John,McDermott,Philosophy,4.7,2.4,8,898089,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=898089
YXJyYXljb25uZWN0aW9uOjIwMA==,Colleen,Murphy,Philosophy,5,3,1,898090,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=898090
YXJyYXljb25uZWN0aW9uOjIwMQ==,James,White,Physics,3.4,2.6,5,898962,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=898962
YXJyYXljb25uZWN0aW9uOjIwMg==,Paolo,Gardoni,Engineering,4.6,2.5,8,901575,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=901575
YXJyYXljb25uZWN0aW9uOjIwMw==,K,Baumbauer,Psychology,4.2,3.4,5,906122,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=906122
YXJyYXljb25uZWN0aW9uOjIwNA==,Harvey,Tucker,Political Science,2.2,4.2,70,912161,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=912161
YXJyYXljb25uZWN0aW9uOjIwNQ==,Jeremy,Wasser,Veterinary Sciences,4.8,2.5,6,917311,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=917311
YXJyYXljb25uZWN0aW9uOjIwNg==,S.,Nasiri,Meteorology,0,0,0,919923,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=919923
YXJyYXljb25uZWN0aW9uOjIwNw==,Darryl,Knabbe,Animal Science,3.7,2,3,923310,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=923310
YXJyYXljb25uZWN0aW9uOjIwOA==,Kenn,Harding,Chemistry,2.7,4.4,5,925291,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=925291
YXJyYXljb25uZWN0aW9uOjIwOQ==,Denise,Chapman,Physical Education,4,2.3,19,925293,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=925293
YXJyYXljb25uZWN0aW9uOjIxMA==,Rabi,Mahapatra,Computer Science,1.6,3.6,12,930039,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=930039
YXJyYXljb25uZWN0aW9uOjIxMQ==,J,Novak,Horticulture,2.8,3,5,932687,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=932687
YXJyYXljb25uZWN0aW9uOjIxMg==,Robert,Segner,Architecture,4,4.1,10,934576,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=934576
YXJyYXljb25uZWN0aW9uOjIxMw==,Bita,Kash,Health Science,0,0,0,947050,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=947050
YXJyYXljb25uZWN0aW9uOjIxNA==,Lori Taylor,Loden,Government,0,0,0,947384,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=947384
YXJyYXljb25uZWN0aW9uOjIxNQ==,Alexei,Safonov,Physics,3.2,4.1,22,947912,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=947912
YXJyYXljb25uZWN0aW9uOjIxNg==,Dimitris,Lagoudas,Engineering,0,0,0,958796,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=958796
YXJyYXljb25uZWN0aW9uOjIxNw==,Fred,Davies,Horticulture,4.3,3.5,2,962557,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=962557
YXJyYXljb25uZWN0aW9uOjIxOA==,Charles,Samuelson,Psychology,3.8,3.2,6,970829,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=970829
YXJyYXljb25uZWN0aW9uOjIxOQ==,Jeff,Ackerman,Sociology,5,1,1,976772,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=976772
YXJyYXljb25uZWN0aW9uOjIyMA==,Alejandro,Castillo,Microbiology,5,3,1,980049,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=980049
YXJyYXljb25uZWN0aW9uOjIyMQ==,Danny,Yeager,Chemistry,1.5,5,2,981487,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=981487
YXJyYXljb25uZWN0aW9uOjIyMg==,Danny,Klinefelter,Economics,2,4,1,984752,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=984752
YXJyYXljb25uZWN0aW9uOjIyMw==,John,Ellison,Genetics,3.5,2.8,6,985426,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=985426
YXJyYXljb25uZWN0aW9uOjIyNA==,Nikki,Vanhightower,Political Science,3,3,4,992907,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=992907
YXJyYXljb25uZWN0aW9uOjIyNQ==,Tom,Adair,Physics,4.9,3,3,994948,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=994948
YXJyYXljb25uZWN0aW9uOjIyNg==,Chris,Cherry,Anthropology,5,1.5,2,995243,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=995243
YXJyYXljb25uZWN0aW9uOjIyNw==,Sema,Pulak,English,2.8,4.6,5,1002997,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1002997
YXJyYXljb25uZWN0aW9uOjIyOA==,Robert,Bednarz,Geography,2.6,3.7,6,1005664,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1005664
YXJyYXljb25uZWN0aW9uOjIyOQ==,Kenneth,Bowman,Meteorology,3.2,3.4,9,1006313,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1006313
YXJyYXljb25uZWN0aW9uOjIzMA==,Gerald,North,Meteorology,2.9,3.5,4,1006317,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1006317
YXJyYXljb25uZWN0aW9uOjIzMQ==,Gerald,Bratton,Veterinary Sciences,5,3,1,1007616,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1007616
YXJyYXljb25uZWN0aW9uOjIzMg==,Robin,Rackley,Education,3.4,2.2,5,1010970,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1010970
YXJyYXljb25uZWN0aW9uOjIzMw==,Yassin,Hassan,Nuclear Engineering,5,1,1,1014306,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1014306
YXJyYXljb25uZWN0aW9uOjIzNA==,Jill,Zarestky,Mathematics,3,4,7,1014598,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1014598
YXJyYXljb25uZWN0aW9uOjIzNQ==,Ben,Aurispa,Mathematics,4.8,2.9,100,1015447,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1015447
YXJyYXljb25uZWN0aW9uOjIzNg==,Derya,Akleman,Statistics,2.7,4,16,1020136,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1020136
YXJyYXljb25uZWN0aW9uOjIzNw==,Blake,Godkin,Architectural Engineering,0,0,0,1032141,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1032141
YXJyYXljb25uZWN0aW9uOjIzOA==,Binayak,Mohanty,Engineering,3.9,3,4,1032262,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1032262
YXJyYXljb25uZWN0aW9uOjIzOQ==,Manuel,Soriaga,Chemistry,1.8,5,2,1032401,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1032401
YXJyYXljb25uZWN0aW9uOjI0MA==,Kuang-An,Chang,Civil Engineering,4.9,3,4,1036890,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1036890
YXJyYXljb25uZWN0aW9uOjI0MQ==,Heather,Lench,Psychology & Sociology,3.6,3.5,4,1039806,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1039806
YXJyYXljb25uZWN0aW9uOjI0Mg==,Terrence,Vogel,Mathematics,3.5,3.7,3,1052658,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1052658
YXJyYXljb25uZWN0aW9uOjI0Mw==,Dan,Lewis,Mathematics,3.8,4,4,1052660,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1052660
YXJyYXljb25uZWN0aW9uOjI0NA==,Emil,Straube,Mathematics,3.8,3,2,1052681,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1052681
YXJyYXljb25uZWN0aW9uOjI0NQ==,Brian,Behnken,History,5,1,2,1067186,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1067186
YXJyYXljb25uZWN0aW9uOjI0Ng==,Yongheng,Huang,Agriculture,3.7,2,3,1067404,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1067404
YXJyYXljb25uZWN0aW9uOjI0Nw==,Dongshin,Yi,English,2.5,3,2,1068464,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1068464
YXJyYXljb25uZWN0aW9uOjI0OA==,Dennis,Berthold,English,4.3,3.3,4,1069246,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1069246
YXJyYXljb25uZWN0aW9uOjI0OQ==,Robert,Carley,Sociology,4.5,1.7,19,1081159,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1081159
YXJyYXljb25uZWN0aW9uOjI1MA==,Konstantin,Krutovsky,Genetics,0,0,0,1082317,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1082317
YXJyYXljb25uZWN0aW9uOjI1MQ==,Carl,Gagliardi,Physics,4,4,3,1088717,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1088717
YXJyYXljb25uZWN0aW9uOjI1Mg==,Ashley,Brinkman,English,4,3,1,1089501,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1089501
YXJyYXljb25uZWN0aW9uOjI1Mw==,Paul,Ammons,Business,3.5,3,3,1090885,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1090885
YXJyYXljb25uZWN0aW9uOjI1NA==,Joseph,Sturino,Food Science,3.3,3.3,3,1104361,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1104361
YXJyYXljb25uZWN0aW9uOjI1NQ==,Jorge,Leon,Engineering,5,1,1,1105178,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1105178
YXJyYXljb25uZWN0aW9uOjI1Ng==,Jacob,Tootalian,English,4.5,3,1,1119195,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1119195
YXJyYXljb25uZWN0aW9uOjI1Nw==,Ben,Zoghi,Engineering,4.1,2.3,4,1120975,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1120975
YXJyYXljb25uZWN0aW9uOjI1OA==,Joanne,Lupton,Nutrition & Foods,0,0,0,1125463,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1125463
YXJyYXljb25uZWN0aW9uOjI1OQ==,Suman,Chakravorty,Engineering,3.6,3.6,5,1125617,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1125617
YXJyYXljb25uZWN0aW9uOjI2MA==,Gerd,Rabe,Chemistry,3.9,2.3,10,1127607,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1127607
YXJyYXljb25uZWN0aW9uOjI2MQ==,Curba,Lampert,Management,2.3,4.7,3,1127778,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1127778
YXJyYXljb25uZWN0aW9uOjI2Mg==,Rebecca,Schloss,History,4.3,2.7,8,1132686,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1132686
YXJyYXljb25uZWN0aW9uOjI2Mw==,Stephanie,Payne,Psychology,3.1,3.6,10,1141996,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1141996
YXJyYXljb25uZWN0aW9uOjI2NA==,Amanda,Martinez,Communication,5,4,1,1142038,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1142038
YXJyYXljb25uZWN0aW9uOjI2NQ==,Audra,Rouse,English,4,1,1,1145994,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1145994
YXJyYXljb25uZWN0aW9uOjI2Ng==,Donna,Lackley,Mathematics,2.7,2.3,3,1148664,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1148664
YXJyYXljb25uZWN0aW9uOjI2Nw==,Derek,Mallet,History,4.8,1.7,6,1149760,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1149760
YXJyYXljb25uZWN0aW9uOjI2OA==,Anthony,Rintala,English,1.3,2,2,1149762,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1149762
YXJyYXljb25uZWN0aW9uOjI2OQ==,Thierry,Lints,Biology,0,0,0,1152851,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1152851
YXJyYXljb25uZWN0aW9uOjI3MA==,Robyn,Lints,Biology,3.9,2,10,1152917,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1152917
YXJyYXljb25uZWN0aW9uOjI3MQ==,J,Jasperson,Information Science,1.8,3.6,5,1157469,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1157469
YXJyYXljb25uZWN0aW9uOjI3Mg==,J,Parish,Marketing,2.8,2,2,1157471,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1157471
YXJyYXljb25uZWN0aW9uOjI3Mw==,Eric,Bhattarai,Life Science,3.5,2,1,1157806,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1157806
YXJyYXljb25uZWN0aW9uOjI3NA==,Subrata,Chakrabarty,Management,0,0,0,1162815,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1162815
YXJyYXljb25uZWN0aW9uOjI3NQ==,Deepak,Naidu,Mathematics,4.6,2,4,1173212,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1173212
YXJyYXljb25uZWN0aW9uOjI3Ng==,Lisa,Geraci,Psychology,3.7,3.5,12,1173739,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1173739
YXJyYXljb25uZWN0aW9uOjI3Nw==,James,Manhart,Biology,3,5,1,1173741,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1173741
YXJyYXljb25uZWN0aW9uOjI3OA==,Ryan,Laddusaw,Chemistry,4,1,1,1178798,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1178798
YXJyYXljb25uZWN0aW9uOjI3OQ==,Galen,Wilson,English,0,0,0,1180180,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1180180
YXJyYXljb25uZWN0aW9uOjI4MA==,Jincheol,Park,Statistics,2.5,4,1,1181793,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1181793
YXJyYXljb25uZWN0aW9uOjI4MQ==,Eun Jung,Kim,Computer Science,3.6,3.3,7,1190959,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1190959
YXJyYXljb25uZWN0aW9uOjI4Mg==,Ben,McMyler,Philosophy,4.8,1.5,2,1192229,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1192229
YXJyYXljb25uZWN0aW9uOjI4Mw==,Wayne,Hung,Engineering,3,3.4,10,1192332,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1192332
YXJyYXljb25uZWN0aW9uOjI4NA==,Eveta,Armstrong,Education Administration,0,0,0,1194200,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1194200
YXJyYXljb25uZWN0aW9uOjI4NQ==,Donathan,Brown,Communication,3.7,3.6,5,1200652,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1200652
YXJyYXljb25uZWN0aW9uOjI4Ng==,Larry,Heinemann,English,4.5,1,2,1210648,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1210648
YXJyYXljb25uZWN0aW9uOjI4Nw==,M. Duery,Menzies,Marketing,4,4,1,1212557,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1212557
YXJyYXljb25uZWN0aW9uOjI4OA==,Tinglu,Yang,Chemistry,0,0,0,1216893,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1216893
YXJyYXljb25uZWN0aW9uOjI4OQ==,Margaret,Horner,Psychology,5,2,1,1217329,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1217329
YXJyYXljb25uZWN0aW9uOjI5MA==,Cheryl,Schaile,Languages,5,3,2,1217520,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1217520
YXJyYXljb25uZWN0aW9uOjI5MQ==,"Dianzhi ""Daniel""",Sui,Geography,4,4,1,1217639,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1217639
YXJyYXljb25uZWN0aW9uOjI5Mg==,Ray,Bowen,Mechanical Engineering,5,5,1,1217769,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1217769
YXJyYXljb25uZWN0aW9uOjI5Mw==,Wendy,Liu-Galpin,Finance,3,3.5,2,1226957,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1226957
YXJyYXljb25uZWN0aW9uOjI5NA==,Joseph,Natowitz,Chemistry,3.8,5,5,1238196,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1238196
YXJyYXljb25uZWN0aW9uOjI5NQ==,Stephen,Balfour,Psychology,5,1,2,1242657,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1242657
YXJyYXljb25uZWN0aW9uOjI5Ng==,Shontarius,Aikens,Business,4.7,1,3,1242663,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1242663
YXJyYXljb25uZWN0aW9uOjI5Nw==,Stephen,Parker,Architecture,0,0,0,1247418,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1247418
YXJyYXljb25uZWN0aW9uOjI5OA==,Lisako,McKyer,Health & Physical Education,2.7,2.7,3,1249832,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1249832
YXJyYXljb25uZWN0aW9uOjI5OQ==,Edward,Walraven,Journalism,4.4,2.3,6,1251246,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1251246
YXJyYXljb25uZWN0aW9uOjMwMA==,Kim-Vy,Tran,Physics,2.3,3,2,1252349,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1252349
YXJyYXljb25uZWN0aW9uOjMwMQ==,Lloyd,Hossner,Soils,4.5,2,2,1253308,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1253308
YXJyYXljb25uZWN0aW9uOjMwMg==,David,Matarrita-Cascante,"Recreation, Parks, & Tourism",2.1,3.9,8,1253578,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1253578
YXJyYXljb25uZWN0aW9uOjMwMw==,Melinda Lou,Grant,Physical Education,4.6,2.8,9,1257295,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1257295
YXJyYXljb25uZWN0aW9uOjMwNA==,Jason,Parker,History,3.5,4,24,1265227,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1265227
YXJyYXljb25uZWN0aW9uOjMwNQ==,Robert,Hildreth,Chemistry,3,3,1,1268241,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1268241
YXJyYXljb25uZWN0aW9uOjMwNg==,Glen,Tolle,Sociology,4.8,1.5,2,1268245,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1268245
YXJyYXljb25uZWN0aW9uOjMwNw==,Mark,Ramirez,Political Science,4.8,3.5,2,1272917,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1272917
YXJyYXljb25uZWN0aW9uOjMwOA==,Tazim,Jamal,"Recreation, Parks, & Tourism",2.4,3.3,4,1277077,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1277077
YXJyYXljb25uZWN0aW9uOjMwOQ==,Christian,Brannstrom,Geography,3.3,4.2,6,1278602,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1278602
YXJyYXljb25uZWN0aW9uOjMxMA==,Wael,Abushammala,Mathematics,2.9,3.5,4,1279011,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1279011
YXJyYXljb25uZWN0aW9uOjMxMQ==,Shannon,Wilson,English,5,4,1,1279101,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1279101
YXJyYXljb25uZWN0aW9uOjMxMg==,Chris,Houser,Geography,3.5,2.8,6,1281310,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1281310
YXJyYXljb25uZWN0aW9uOjMxMw==,Raul,Medina,Entomology,4.5,2.7,8,1286142,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1286142
YXJyYXljb25uZWN0aW9uOjMxNA==,Audrey,Cook,Veterinary Sciences,1,4.7,3,1290527,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1290527
YXJyYXljb25uZWN0aW9uOjMxNQ==,Belinda,Bragg,Political Science,2.5,3.6,13,1292713,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1292713
YXJyYXljb25uZWN0aW9uOjMxNg==,Patricia,Smith,Engineering,5,2.5,2,1293049,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1293049
YXJyYXljb25uZWN0aW9uOjMxNw==,Steve,Searcy,Engineering,2,3,1,1293050,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1293050
YXJyYXljb25uZWN0aW9uOjMxOA==,I,Manzano,Psychology,0,0,0,1293973,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1293973
YXJyYXljb25uZWN0aW9uOjMxOQ==,Elisabeth,Vichaya,Psychology,4.7,2,3,1296991,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1296991
YXJyYXljb25uZWN0aW9uOjMyMA==,Carlos,Reimers,Architecture,3.8,4.6,5,1298462,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1298462
YXJyYXljb25uZWN0aW9uOjMyMQ==,Wayne,Wylie,Health & Physical Education,3.1,3.3,19,1300494,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1300494
YXJyYXljb25uZWN0aW9uOjMyMg==,Robert,Washington-Allen,Agriculture,1.9,4.8,4,1302550,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1302550
YXJyYXljb25uZWN0aW9uOjMyMw==,Lawrence,Wolken,Finance,2.5,3.6,23,1302797,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1302797
YXJyYXljb25uZWN0aW9uOjMyNA==,Charles,Carlson,Philosophy,4.3,2,5,1304883,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1304883
YXJyYXljb25uZWN0aW9uOjMyNQ==,Tamas,Kalmar-Nagy,Engineering,3.3,4,2,1308212,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1308212
YXJyYXljb25uZWN0aW9uOjMyNg==,John,Hurtado,Engineering,5,3,3,1308213,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1308213
YXJyYXljb25uZWN0aW9uOjMyNw==,Yi,Gao,Chemistry,1.5,5,1,1311928,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1311928
YXJyYXljb25uZWN0aW9uOjMyOA==,Katherine,Engel,History,4.6,2.8,4,1311931,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1311931
YXJyYXljb25uZWN0aW9uOjMyOQ==,Hao-Chung,Hu,Physics,0,0,0,1314465,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1314465
YXJyYXljb25uZWN0aW9uOjMzMA==,Jim,Petrick,"Recreation, Parks, & Tourism",4.2,3.7,7,1314469,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1314469
